U,V,magnetization,charge_density,doublons
1.4782608695652173,3.536231884057971,"0.11436533683585132, -0.002292834740311757, 0.2737742918758381, -0.002369731373482481, 0.1165229374021049","1.7205641624591248, 0.09917701995754306, 1.3644928012639452, 0.09946095077177017, 1.7163050655476173","0.7275359610024259, 0.005672629106887314, 0.3916499976608085, 0.005701377551945747, 0.7233592943541214"
1.4782608695652173,3.652173913043478,"0.11442479692978819, -0.0020960110882176364, 0.2740631655859704, -0.0021385922390191638, 0.1157466408114779","1.7240980563353459, 0.09211084799104198, 1.370010876671345, 0.09227771043151106, 1.7215025085707543","0.7305157848413211, 0.00500484688433833, 0.3952048734170495, 0.005021380683560665, 0.7279624121080807"
1.4782608695652173,3.7681159420289854,"0.11485020709244814, -0.001932906274184288, 0.2743144497970687, -0.0019268439377471032, 0.11469509332241457","1.7266187140633695, 0.08573086788103917, 1.3750092817420208, 0.08571496802566478, 1.7269261682879053","0.7325418150589776, 0.004431965307041028, 0.39844780352845544, 0.004430011630893226, 0.7328443786959478"
1.4782608695652173,3.8840579710144927,"0.11219155220144589, -0.001714380673144375, 0.2744974082805183, -0.0018119975488887184, 0.11683741774006928","1.7347363481935782, 0.07970201087763605, 1.3797538421235813, 0.08012775844510059, 1.7256800403601056","0.7401652045495292, 0.003903669388977542, 0.40153501916435325, 0.003947636828965153, 0.7312189149655528"
1.4782608695652173,4.0,"0.11400077779201523, -0.0016013421525948, 0.2747637173355227, -0.0016109239626481593, 0.1144477709877052","1.733989597720067, 0.07461260705184539, 1.3836414808310522, 0.07466627286134359, 1.7330900415356925","0.7390430875383033, 0.003493202574333214, 0.40406181812728303, 0.0034970968027492845, 0.7381581082635574"
1.6521739130434783,-4.0,"0.054158240441677954, 0.1878636879684214, 0.00982753768758321, 0.2019200938720167, 0.04623044003030094","0.22103094111369678, 1.3714206788376182, 1.882237492039751, 1.327520390575469, 0.197790497433468","0.005073909523173575, 0.42559065580229616, 0.8834911635284313, 0.3923300609765268, 0.004280969152837007"
1.6521739130434783,-3.8840579710144927,"0.044263790745871515, 0.20826999193298784, 0.00982558570454406, 0.1738753147418976, 0.06376531687469894","0.19356797498380293, 1.2901869638121268, 1.8700704321963901, 1.3943435496851606, 0.25183107932251936","0.004201340125332937, 0.36443852660146303, 0.871618221025511, 0.44363421793975594, 0.006260749026269017"
1.6521739130434783,-3.7681159420289854,"0.057969601295542995, 0.18458158825091225, 0.011037342068966338, 0.1934678919059826, 0.05294357647859539","0.24037099804532613, 1.3504878117427692, 1.859908571494408, 1.3241634478333477, 0.22506917088414644","0.005865054155631388, 0.40846148243547487, 0.861687800514119, 0.3884167011525727, 0.005314979791996793"
1.6521739130434783,-3.652173913043478,"0.06124713397784138, 0.1807951900952224, 0.012057326164170379, 0.19030216479244405, 0.05559818497032171","0.25441554581669323, 1.3451380710431422, 1.8467510848495343, 1.316572805224963, 0.23712249306566813","0.006460529601836767, 0.4036307228606409, 0.8488663338680663, 0.3819583527192463, 0.005805146388190584"
1.6521739130434783,-3.536231884057971,"0.061425745450767066, 0.1820082004566737, 0.01314476060640618, 0.18198962876133307, 0.06143166472481987","0.25915953971458644, 1.3244608505679833, 1.8326380416083272, 1.3245373870892927, 0.2592041810198094","0.00672552139045403, 0.3868762548236918, 0.8351708160236679, 0.3869361669023276, 0.006726503504235325"
1.6521739130434783,-3.420289855072464,"0.06461809552497425, 0.17799680424530956, 0.014709388457789407, 0.1781495213681799, 0.06452619040374682","0.2737210718271076, 1.3181441096701838, 1.8170253450834357, 1.3176945032772425, 0.27341497014202937","0.007399791966858983, 0.38086415913616944, 0.8200644517307134, 0.38052186827694257, 0.00738791403012562"
1.6521739130434783,-3.3043478260869565,"0.06819271845785072, 0.17325223397004663, 0.016708080337753284, 0.17434024255743738, 0.0675067246769121","0.2899403534243384, 1.3127321358478186, 1.7999316936345326, 1.3096761489068096, 0.287719668186501","0.008183837823117823, 0.37535048813710487, 0.8035897251716798, 0.3730096347443393, 0.008092256431598286"
1.6521739130434783,-3.1884057971014492,"0.0474542512238746, 0.20855789893106794, 0.01711074716411337, 0.12949073896440866, 0.09738636371653511","0.22707523385798625, 1.1959405933816458, 1.778908335715962, 1.4121481923689632, 0.3859276446754402","0.005566358789006938, 0.2857322356646896, 0.7832971665584149, 0.44958813186427066, 0.012622778506612359"
1.6521739130434783,-3.072463768115942,"0.07507253139490946, 0.16367850221358526, 0.02257145713434322, 0.16348540650186455, 0.07519210275529745","0.32235798668963733, 1.296992957599188, 1.7603360027916817, 1.2975308426265553, 0.3227822102929382","0.00989380754968654, 0.36019641675503106, 0.7656880264517132, 0.3606097446941634, 0.009914081155962167"
1.6521739130434783,-2.9565217391304346,"0.07905538247036978, 0.15763148344112468, 0.026727757482797376, 0.15732310437949953, 0.07926227222620878","0.34098355799190955, 1.2895185596035617, 1.7374771384727365, 1.2903473784704103, 0.34167336546138294","0.010925769360913098, 0.35277479981280413, 0.7439854182737454, 0.35341314408992214, 0.010959960061527102"
1.6521739130434783,-2.8405797101449277,"0.08357187553694703, 0.15044907823122156, 0.03193175908009921, 0.15053443903471517, 0.08351284811701679","0.36171779610209326, 1.2823819098957046, 1.7122234981788544, 1.2821542188507205, 0.3615225769726263","0.012105991933832707, 0.34559100127459524, 0.7201607946804688, 0.34541380678754074, 0.012096314143131516"
1.6521739130434783,-2.7246376811594204,"0.08840394797839485, 0.1423808577979193, 0.03839138235726075, 0.14249838247119948, 0.08832542939522588","0.3838077864687125, 1.2743428904127487, 1.6842982260415904, 1.2740380521139, 0.38351304496305105","0.013399342783013206, 0.33774895920786435, 0.6940051590497198, 0.3375071503107036, 0.013381747513209162"
1.6521739130434783,-2.608695652173913,"0.09374720137026775, 0.1331083125074488, 0.04628048905116561, 0.13314074223971417, 0.09372325483140392","0.4077584098569661, 1.2656226113670639, 1.6534056512674198, 1.2655373833710708, 0.40767594413748176","0.014825872426622018, 0.329482285427976, 0.6652957336479128, 0.3294150606603753, 0.01482083385961661"
1.6521739130434783,-2.4927536231884058,"0.09972929601731027, 0.12239903427865473, 0.05574376235437373, 0.1223974775191145, 0.0997304298305467","0.4339919764950727, 1.2563431212970975, 1.6193214166558527, 1.2563472828835796, 0.4339962026683958","0.016414807741063887, 0.3209635069351091, 0.6338932127386937, 0.32096681480927886, 0.016415099779834845"
1.6521739130434783,-2.3768115942028984,"0.10643198331121602, 0.11015312724388554, 0.06682826312776652, 0.11016272754435402, 0.10642389877277805","0.4626415180605704, 1.2464074418745028, 1.5819547305815305, 1.2463828017774814, 0.46261350770591464","0.01818094066163209, 0.31218995480064954, 0.5997873490855676, 0.31217017636864897, 0.018178806118574527"
1.6521739130434783,-2.260869565217391,"0.11385029201073264, 0.09643769116260653, 0.07943084744158624, 0.09639869603282847, 0.11388247335224622","0.49353858248604743, 1.2356334605723265, 1.5414509883576222, 1.2357301472571303, 0.4936468213268741","0.02013024798366083, 0.30308304402692143, 0.5631951991055263, 0.30315970674905646, 0.0201387363363284"
1.6521739130434783,-2.1449275362318843,"0.1219894552337766, 0.08137588001842683, 0.09326925145263304, 0.08137655852509812, 0.1219888547700655","0.52660099085396, 1.2242401435883803, 1.4983213304490102, 1.2242386257018363, 0.526598909406815","0.022294077225639714, 0.29386263426792897, 0.5246612931351786, 0.2938614537349518, 0.02229388696777929"
1.6521739130434783,-2.028985507246377,"0.13066456327379394, 0.06540757551853427, 0.10785572276286076, 0.06540758361824095, 0.1306645548265704","0.5611089791084851, 1.2121779829387656, 1.453426120621728, 1.212177965622163, 0.5611089517088607","0.02467512563655671, 0.2845162912901241, 0.48504851250114456, 0.2845162776805249, 0.02467512289424726"
1.6521739130434783,-1.9130434782608696,"0.13965834715254408, 0.049058762471187456, 0.12256584888048455, 0.049059261039076596, 0.13965778045670743","0.5963225490920068, 1.1996988512651365, 1.4079599681602963, 1.1996978979530493, 0.5963207335295124","0.02729308964047623, 0.27524434693148, 0.4454957443109173, 0.27524362472210573, 0.02729290011168105"
1.6521739130434783,-1.7971014492753623,"0.14868011120067456, 0.03295293106898767, 0.13673392312557298, 0.03295295614187055, 0.1486800784628945","0.631328504595912, 1.1870490605002646, 1.3632449994272609, 1.1870490196282448, 0.6313284158483182","0.030163464791292657, 0.26622487057578637, 0.4072294988909134, 0.2662248388519553, 0.030163453405568287"
1.6521739130434783,-1.681159420289855,"0.15743469610752203, 0.01767759925960738, 0.14977541131131483, 0.017677602406514614, 0.15743469091504142","0.665270235134727, 1.1744783110956343, 1.3205029261551875, 1.1744783066221216, 0.6652702209923308","0.03330424102623281, 0.25762900801923927, 0.37135296527161327, 0.2576290047616459, 0.03330423924696357"
1.6521739130434783,-1.565217391304348,"0.16567003616567225, 0.003690769151991291, 0.16127839101469732, 0.00369077049945149, 0.16567003316818746","0.6974868781351462, 1.1621851174370867, 1.2806560155665507, 1.16218511636202, 0.6974868724991937","0.036737338372268315, 0.24958810872713683, 0.33867185601438504, 0.249588108009683, 0.03673733752055704"
1.6521739130434783,-1.4492753623188406,"0.17320821122002766, -0.008726432626612268, 0.17103644258378237, -0.008726432748350055, 0.1732082115711526","0.7275922316907407, 1.150290277063355, 1.2442349821396712, 1.150290277025626, 0.7275922320806081","0.040491057292368425, 0.24217987044415448, 0.30962131544102706, 0.24217987041007258, 0.04049105734767795"
1.6521739130434783,-1.3333333333333333,"0.17994997696647957, -0.019463690522960098, 0.17902742711966246, -0.019463690522184884, 0.17994997695900297","0.7554703467585718, 1.138831116220802, 1.2113970740442521, 1.1388311162233398, 0.7554703467530335","0.04460158658348401, 0.23542734858250752, 0.2842930708921256, 0.23542734858450565, 0.04460158658274781"
1.6521739130434783,-1.2173913043478262,"0.18586115910684994, -0.028542371561952995, 0.1853624249218216, -0.02854237156007261, 0.18586115909335443","0.781219466266514, 1.1277734015451855, 1.1820142643792408, 1.127773401548029, 0.7812194662610326","0.04911392310040905, 0.2293089225902686, 0.262522947022859, 0.22930892259243163, 0.04911392309963858"
1.6521739130434783,-1.1014492753623188,"0.19095164370861575, -0.036066820500700925, 0.19023035358607462, -0.03606682050081117, 0.19095164370682172","0.8050792521070209, 1.1170300457472275, 1.1557814042920034, 1.1170300457473687, 0.8050792521063803","0.05408236238984258, 0.22377216414064682, 0.24399239046509286, 0.2237721641407261, 0.05408236238984077"
1.6521739130434783,-0.9855072463768116,"0.19525527229237843, -0.042181954323120885, 0.1938533640569541, -0.042181954326345195, 0.19525527230013356","0.8273660556069141, 1.1064786316867121, 1.1323106254131499, 1.1064786316847477, 0.8273660556084769","0.05957082595069299, 0.21874654371121077, 0.22831416503191518, 0.2187465437102543, 0.059570825950545865"
1.6521739130434783,-0.8695652173913043,"0.1988145456755233, -0.047043238168884005, 0.19645738499124993, -0.04704323816708522, 0.1988145456691959","0.8484263769683008, 1.0959740146023857, 1.111199216859323, 1.0959740146044672, 0.848426376965524","0.06565321717113634, 0.2141526729520203, 0.21509184758324984, 0.21415267295322282, 0.06565321717094089"
1.6521739130434783,-0.7536231884057971,"0.20167072544434683, -0.050798687779334994, 0.19825592477215503, -0.05079868775256255, 0.20167072531539554","0.8686085828127899, 1.0853554298444679, 1.09207197474295, 1.085355429858176, 0.8686085827416159","0.0724138702132858, 0.20990782588101264, 0.2039550362480488, 0.20990782589129545, 0.07241387020275505"
1.6521739130434783,-0.6376811594202898,"0.20385836643066793, -0.05357995940930535, 0.1994431859570457, -0.05357995940932514, 0.20385836643091718","0.8882486366244455, 1.0744490597739729, 1.0746046072031399, 1.0744490597739809, 0.8882486366244635","0.07994804964155842, 0.20592845034342291, 0.19457683868489137, 0.2059284503434242, 0.07994804964153278"
1.6521739130434783,-0.5217391304347826,"0.20540296838649813, -0.055499361310095835, 0.20019278584771438, -0.05549936131014177, 0.20540296838602515","0.9076649472522617, 1.063067405235201, 1.0585352950251485, 1.0630674052352327, 0.9076649472521578","0.08836237922876497, 0.20213060523968562, 0.18668034164819577, 0.20213060523968143, 0.08836237922878437"
1.6521739130434783,-0.4057971014492754,"0.20632064507134779, -0.056650330280471395, 0.20065937041819945, -0.056650330280460626, 0.2063206450713849","0.927158320878858, 1.0510066926818629, 1.0436699728785581, 1.05100669268186, 0.9271583208788619","0.09777501334934816, 0.19842914718369636, 0.1800391826276531, 0.19842914718369722, 0.09777501334934256"
1.6521739130434783,-0.2898550724637681,"0.20661906724473642, -0.05710975829641246, 0.20098138210337524, -0.057109758296404245, 0.20661906724470508","0.9470141607719922, 1.0380433313637565, 1.0298850157285027, 1.0380433313637583, 0.9470141607719907","0.10831529966339515, 0.19473630478462936, 0.17447558190577755, 0.19473630478462867, 0.10831529966339973"
1.6521739130434783,-0.17391304347826086,"0.20629925379165417, -0.056941228208061884, 0.20128394883286205, -0.0569412282080726, 0.20629925379161815","0.9675049915741645, 1.0239303028481992, 1.0171294111552736, 1.0239303028482005, 0.967504991574162","0.12012260772585502, 0.19096013595061626, 0.16985778822527123, 0.19096013595061256, 0.12012260772586295"
1.6521739130434783,-0.057971014492753624,"0.20535801494643774, -0.05619866223635481, 0.20168129457965722, -0.05619866223646536, 0.20535801494672534","0.9888919870081129, 1.0083943786221685, 1.005427268739441, 1.008394378622166, 0.9888919870081114","0.13334391512478833, 0.1870032986896619, 0.1660979133211623, 0.18700329868967178, 0.13334391512473526"
1.6521739130434783,0.057971014492753624,"0.20379098835826592, -0.054930138960553376, 0.20227830120467968, -0.0549301389605662, 0.203790988358174","1.011424505800628, 0.9911352234453715, 0.9948805415079987, 0.9911352234453714, 1.0114245058006313","0.14812965948195264, 0.18276257384587852, 0.16315046682865697, 0.18276257384587538, 0.14812965948197812"
1.6521739130434783,0.17391304347826086,"0.20159626314618403, -0.05318174008372484, 0.20317095387631737, -0.05318174008300408, 0.2015962631442274","1.0353367892746579, 0.9718277240496019, 0.9856709733513889, 0.9718277240495142, 1.0353367892748346","0.16462730284247426, 0.17812963720529154, 0.1610114230108569, 0.17812963720516914, 0.16462730284301721"
1.6521739130434783,0.2898550724637681,"0.19877856397596128, -0.05100128628933262, 0.20444544462675046, -0.051001286289328485, 0.19877856397594937","1.0608410521518243, 0.9501292216955526, 0.9780594523052458, 0.9501292216955514, 1.060841052151827","0.1829720525277488, 0.1729936516426962, 0.1597172518622715, 0.1729936516426951, 0.1829720525277527"
1.6521739130434783,0.4057971014492754,"0.19535386614855038, -0.04844174151288111, 0.20617575072868718, -0.048441741512865066, 0.19535386614850864","1.0881163198859238, 0.9256936021815095, 0.9723801558651315, 0.9256936021815034, 1.0881163198859318","0.20327429792210627, 0.16724628015307474, 0.15934297589323032, 0.1672462801530718, 0.20327429792212212"
1.6521739130434783,0.5217391304347826,"0.19135413424485684, -0.045563937772634455, 0.2084196070555218, -0.04556393777265619, 0.19135413424491182","1.1172926630797007, 0.8981941977597157, 0.9690262783211727, 0.8981941977597294, 1.1172926630796804","0.2256036360164525, 0.1607896227608735, 0.1599979777478558, 0.1607896227608807, 0.22560363601642672"
